"","N","variable","value","upper","lower"
"324",16,"1969-10-01",0.000305614859929873,0.0014413517538236,-0.000152358506090931
"325",17,"1969-10-01",0.000227199611216983,0.00110665799304787,-0.000101889611213255
"326",18,"1969-10-01",0.000168539671771634,0.000847755027471589,-9.32848639594363e-05
"327",19,"1969-10-01",0.000125055587400842,0.000652790610575726,-6.7231514773079e-05
"328",20,"1969-10-01",9.28371245512381e-05,0.000511835836114848,-6.06520281246642e-05
"329",21,"1969-10-01",6.88992613522468e-05,0.000415521744170964,-4.860989392173e-05
"330",22,"1969-10-01",5.11219346709679e-05,0.000337180819812563,-4.25512570054464e-05
"331",23,"1969-10-01",3.79360143989442e-05,0.000273728181575963,-3.34849929878542e-05
"332",24,"1969-10-01",2.81516503068817e-05,0.000222178478796222,-2.71534830167129e-05
"333",25,"1969-10-01",2.0889293153755e-05,0.000180333922683987,-2.10146152829011e-05
"334",26,"1969-10-01",1.55002964829439e-05,0.000146372921562046,-1.67365579191716e-05
"335",27,"1969-10-01",1.15017647201258e-05,0.000118811107214065,-1.28735185096241e-05
"336",28,"1969-10-01",8.53463088856946e-06,9.6434790963925e-05,-1.01931604372326e-05
"337",29,"1969-10-01",6.33286759674448e-06,7.82745463274921e-05,-8.25604802806873e-06
"338",30,"1969-10-01",4.6991260458053e-06,6.37120453053519e-05,-6.77459657300273e-06
"339",31,"1969-10-01",3.48685741968258e-06,5.20125839171646e-05,-5.51232657344975e-06
"340",32,"1969-10-01",2.58731924533161e-06,4.24633801493666e-05,-4.51970895249518e-06
"341",33,"1969-10-01",1.91984188762743e-06,3.46688418113362e-05,-3.68922997699077e-06
"342",34,"1969-10-01",1.42456125439678e-06,2.83060454685851e-05,-3.02519392408862e-06
"343",35,"1969-10-01",1.05705271775273e-06,2.31119659390888e-05,-2.47502777347599e-06
"344",36,"1969-10-01",7.84353699785959e-07,1.88717487885516e-05,-2.03064500057125e-06
"345",37,"1969-10-01",5.82005711042035e-07,1.54100717924699e-05,-1.66429480077237e-06
"346",38,"1969-10-01",4.31859573391918e-07,1.25838714404203e-05,-1.36650520336629e-06
"347",39,"1969-10-01",3.20448176446946e-07,1.02764083495557e-05,-1.07479529472461e-06
"348",40,"1969-10-01",2.37778745321739e-07,8.39239246427488e-06,-8.35291381744015e-07
"349",41,"1969-10-01",1.76436429230272e-07,6.85405519348233e-06,-6.49158044112605e-07
"350",42,"1969-10-01",1.30919241907126e-07,5.5979210241322e-06,-5.04502877624514e-07
"351",43,"1969-10-01",9.71446064958588e-08,4.5721803826936e-06,-3.9208228152647e-07
"352",44,"1969-10-01",7.20831741594883e-08,3.73486536944026e-06,-3.04713311673951e-07
"353",1,"1969-11-01",0,0,0
"354",2,"1969-11-01",-0.00282991939546688,0.0239241267306398,-0.0327152710388486
"355",3,"1969-11-01",0.0205883405127571,0.0509805099815093,-0.0106824844999391
"356",4,"1969-11-01",0.00152123835599429,0.0214010012423552,-0.0133837597523319
"357",5,"1969-11-01",0.00401293921638934,0.0199234365578008,-0.00964779054112949
"358",6,"1969-11-01",0.00339843231074146,0.0158842152628988,-0.00672575892291498
"359",7,"1969-11-01",0.00279804226797937,0.0133268010553753,-0.00474789190252229
"360",8,"1969-11-01",0.00164898919209174,0.00874699077312723,-0.00452633484098587
"361",9,"1969-11-01",0.00142261234184074,0.0076391214611166,-0.00335045446130779
"362",10,"1969-11-01",0.00108031305719969,0.00551811018057289,-0.00267255307963943
"363",11,"1969-11-01",0.000795336263003972,0.00458071854218654,-0.00215191431967033
"364",12,"1969-11-01",0.000591173227388656,0.00347622618441006,-0.00174874995131587
"365",13,"1969-11-01",0.000452448629146271,0.00270019709073736,-0.00136608022539091
"366",14,"1969-11-01",0.000338747222851976,0.00213118864151317,-0.00110121708871531
"367",15,"1969-11-01",0.000253508640014264,0.0017798550444777,-0.000852133600099613
"368",16,"1969-11-01",0.000190712540528606,0.00143953596751481,-0.000658043824624447
"369",17,"1969-11-01",0.000143478783342413,0.00117842176420297,-0.000529309950125765
"370",18,"1969-11-01",0.000107646682087686,0.000978385085988907,-0.000426522822510584
"371",19,"1969-11-01",8.08366148321473e-05,0.00080865572776534,-0.00034383202314495
"372",20,"1969-11-01",6.07381744752569e-05,0.000661748231287549,-0.000276937097414505
"373",21,"1969-11-01",4.56172170732529e-05,0.000543920647657231,-0.000223079352840441
"374",22,"1969-11-01",3.42547158585374e-05,0.000449129705707547,-0.000179783051504974
"375",23,"1969-11-01",2.57276760766376e-05,0.000370035747137967,-0.000144880434145927
"376",24,"1969-11-01",1.93231108374869e-05,0.000303995741374227,-0.000117790183820589
"377",25,"1969-11-01",1.45117652998731e-05,0.000250160098549335,-9.60228352412322e-05
"378",26,"1969-11-01",1.08985658666297e-05,0.000206149151817168,-7.82833360785919e-05
"379",27,"1969-11-01",8.18517907773336e-06,0.000169723334662433,-6.38184867378292e-05
"380",28,"1969-11-01",6.14725222783313e-06,0.000139620274402743,-5.20269202843797e-05
"381",29,"1969-11-01",4.6166941462414e-06,0.000114929144245662,-4.24160162650371e-05
"382",30,"1969-11-01",3.46723654118209e-06,9.46438547280345e-05,-3.45810040362658e-05
"383",31,"1969-11-01",2.60397000451009e-06,7.79112120630824e-05,-2.81934275632904e-05
"384",32,"1969-11-01",1.95563292267801e-06,6.41228404361922e-05,-2.29862510793256e-05
"385",33,"1969-11-01",1.4687192040523e-06,5.27871791704211e-05,-1.87412281996495e-05
"386",34,"1969-11-01",1.10303805573244e-06,4.34606370912397e-05,-1.52803844369232e-05
"387",35,"1969-11-01",8.28403733772136e-07,3.57773876671836e-05,-1.24588477569804e-05
"388",36,"1969-11-01",6.22147673325535e-07,2.94509293155074e-05,-1.01585121533741e-05
"389",37,"1969-11-01",4.6724533325682e-07,2.42453447801045e-05,-8.28304773051509e-06
"390",38,"1969-11-01",3.50910585259298e-07,1.99605897721738e-05,-6.75466848919067e-06
"391",39,"1969-11-01",2.63540840577904e-07,1.6432395200371e-05,-5.51016048962404e-06
"392",40,"1969-11-01",1.97924420051482e-07,1.35277541461081e-05,-4.49502822540014e-06
"393",41,"1969-11-01",1.48645184044322e-07,1.11369516872134e-05,-3.66697843603987e-06
"394",42,"1969-11-01",1.11635494227884e-07,9.16881127921737e-06,-2.99152112710847e-06
"395",43,"1969-11-01",8.3840478994006e-08,7.54841640256703e-06,-2.44052723785226e-06
"396",44,"1969-11-01",6.29658692511477e-08,6.21442355624486e-06,-1.99105413980527e-06
"397",1,"1969-12-01",0,0,0
"398",2,"1969-12-01",-0.00392447662914636,0.0191099493547024,-0.0336297796741526
"399",3,"1969-12-01",0.0169292333528925,0.0469025721270352,-0.0117952615907511
"400",4,"1969-12-01",-4.17967062815618e-05,0.0165122641689062,-0.0175018115518079
"401",5,"1969-12-01",0.00217032734205714,0.0181395598430221,-0.012613727670916
"402",6,"1969-12-01",0.00203346472884178,0.0133695733028807,-0.0107224030629516
"403",7,"1969-12-01",0.00200592248735325,0.0142173835337165,-0.00812859724227587
"404",8,"1969-12-01",0.000835333911641857,0.00812359562367894,-0.00654338388038934
"405",9,"1969-12-01",0.00082616335933843,0.00825621021819357,-0.00491803621936243
"406",10,"1969-12-01",0.000669132280516126,0.00533951271628071,-0.00368549409814406
"407",11,"1969-12-01",0.000483593804414262,0.00529641284115047,-0.00281135679917166
"408",12,"1969-12-01",0.000340133000553088,0.0036200057287399,-0.00217345464922158
"409",13,"1969-12-01",0.000271806768331592,0.00355694736468194,-0.00178091576671585
"410",14,"1969-12-01",0.000206086619447395,0.00267284385714293,-0.00145786411054688
"411",15,"1969-12-01",0.000152457022679335,0.00237592487021664,-0.00119643016777457
"412",16,"1969-12-01",0.000114878921321936,0.00193102475376836,-0.000987146876383147
"413",17,"1969-12-01",8.76781825605513e-05,0.00154459083874246,-0.00080987695782566
"414",18,"1969-12-01",6.60325227725834e-05,0.00119636746945027,-0.000664382722993728
"415",19,"1969-12-01",4.96755488561312e-05,0.00100269266735235,-0.000545588153649762
"416",20,"1969-12-01",3.7582718926486e-05,0.000751770918785532,-0.000448265100757895
"417",21,"1969-12-01",2.84287436969485e-05,0.000674819602800556,-0.000367929587919336
"418",22,"1969-12-01",2.14510177933897e-05,0.000528454176782205,-0.000302010231947958
"419",23,"1969-12-01",1.61992802925819e-05,0.000452602468116438,-0.000247966638743778
"420",24,"1969-12-01",1.22453688111592e-05,0.000370623392374522,-0.000203597905009781
"421",25,"1969-12-01",9.25216343308812e-06,0.00031047575662186,-0.000167138997791316
"422",26,"1969-12-01",6.98867477655662e-06,0.000259836068030241,-0.000137214512158097
"423",27,"1969-12-01",5.28066165763447e-06,0.000217533393039165,-0.000112654763007525
"424",28,"1969-12-01",3.99046128687108e-06,0.00018205553250949,-9.24906210766682e-05
"425",29,"1969-12-01",3.01510395225894e-06,0.000152392340800113,-7.59340490651396e-05
"426",30,"1969-12-01",2.27817821626701e-06,0.000127531357136804,-6.23425417504725e-05
"427",31,"1969-12-01",1.72149850118858e-06,0.000106734419392364,-5.1184810858133e-05
"428",32,"1969-12-01",1.30084024824446e-06,8.93206819063851e-05,-4.2033939621957e-05
"429",33,"1969-12-01",9.82954720671703e-07,7.47504369896583e-05,-3.47117186718824e-05
"430",34,"1969-12-01",7.42764052322192e-07,6.25530335412403e-05,-2.86371882411355e-05
"431",35,"1969-12-01",5.61273307038794e-07,5.23467130536582e-05,-2.33819056057956e-05
"432",36,"1969-12-01",4.24127742153669e-07,4.38045538408663e-05,-1.90944618592566e-05
"433",37,"1969-12-01",3.20493616180256e-07,3.66565014095999e-05,-1.55959313725892e-05
"434",38,"1969-12-01",2.42183671383962e-07,3.0674365840067e-05,-1.27407019517108e-05
"435",39,"1969-12-01",1.83008572831976e-07,2.56685383903269e-05,-1.04100558216308e-05
"436",40,"1969-12-01",1.38292321158417e-07,2.14794683051178e-05,-8.50728800497025e-06
"437",41,"1969-12-01",1.04502198120145e-07,1.79740525194534e-05,-6.95356524000413e-06
"438",42,"1969-12-01",7.89684468321148e-08,1.50406504239797e-05,-5.68463697811499e-06
"439",43,"1969-12-01",5.96735772801296e-08,1.25859897452094e-05,-4.64811401991298e-06
"440",44,"1969-12-01",4.5093170830209e-08,1.05319146599654e-05,-3.8012804241183e-06
"441",1,"1970-01-01",0,0,0
"442",2,"1970-01-01",-0.00125827159343823,0.029326217275839,-0.0373787245628488
"443",3,"1970-01-01",0.0173582242498411,0.0402692466691867,-0.0161612963419667
"444",4,"1970-01-01",0.00185400522173741,0.0192286121081785,-0.018756758947703
"445",5,"1970-01-01",0.00216633219904226,0.0209942686060477,-0.015024789073086
"446",6,"1970-01-01",0.00275432656912244,0.0152036401343144,-0.00822322502849091
"447",7,"1970-01-01",0.00271864391660133,0.0133892747066352,-0.00602813880464564
"448",8,"1970-01-01",0.00124994786716864,0.0104912044810963,-0.00537077223591943
"449",9,"1970-01-01",0.000999138700039939,0.00873378443109231,-0.00443404271834051
"450",10,"1970-01-01",0.000913743678201124,0.00711386670867042,-0.0033906961032653
"451",11,"1970-01-01",0.000674322910192616,0.0056123248205593,-0.00286644341623797
"452",12,"1970-01-01",0.000445357822832978,0.00452300485096324,-0.002413940532666
"453",13,"1970-01-01",0.000345256748086565,0.00380400229855477,-0.00181130382570034
"454",14,"1970-01-01",0.000272037189596276,0.00316589605160135,-0.00136220291110326
"455",15,"1970-01-01",0.000197950184526908,0.00261839533176953,-0.00105302757393936
"456",16,"1970-01-01",0.000143437974990127,0.00217587437261888,-0.000807834625596109
"457",17,"1970-01-01",0.000108781934316322,0.00181306434142309,-0.000611330654799419
"458",18,"1970-01-01",8.19727055274432e-05,0.00150729668987949,-0.000468542764408684
"459",19,"1970-01-01",6.03544219132725e-05,0.00125305324639726,-0.000361908807436637
"460",20,"1970-01-01",4.47054849313079e-05,0.00104332978664683,-0.000278134715877498
"461",21,"1970-01-01",3.35012315817716e-05,0.000869127319207639,-0.000213602607943487
"462",22,"1970-01-01",2.49751044523435e-05,0.000723972224678766,-0.000164597201843614
"463",23,"1970-01-01",1.85149468377211e-05,0.000603391961780374,-0.000126869465888265
"464",24,"1970-01-01",1.37735676270674e-05,0.000503229633136119,-9.76057511977402e-05
"465",25,"1970-01-01",1.02716093327643e-05,0.000419860493447934,-7.510736695176e-05
"466",26,"1970-01-01",7.64253440099168e-06,0.000350437266736213,-5.78715229166568e-05
"467",27,"1970-01-01",5.68048365752686e-06,0.000292638179905517,-4.45887329105241e-05
"468",28,"1970-01-01",4.22784568608536e-06,0.000244487407513571,-3.4334213039566e-05
"469",29,"1970-01-01",3.14776207292921e-06,0.000204344530634762,-2.64456706519944e-05
"470",30,"1970-01-01",2.34174388214968e-06,0.000171103947436626,-2.03805048155937e-05
"471",31,"1970-01-01",1.74196735561363e-06,0.00014375938386493,-1.57060411002766e-05
"472",32,"1970-01-01",1.29636588169154e-06,0.000120806848596155,-1.21023094359017e-05
"473",33,"1970-01-01",9.64727876488835e-07,0.000101539015505574,-9.32758384247067e-06
"474",34,"1970-01-01",7.17761423208275e-07,8.53544792845221e-05,-7.19086310093234e-06
"475",35,"1970-01-01",5.3403977475362e-07,7.17584276033097e-05,-5.54387045620669e-06
"476",36,"1970-01-01",3.97390957663006e-07,6.03382226156869e-05,-4.27432011158997e-06
"477",37,"1970-01-01",2.95695091101837e-07,5.07437251636244e-05,-3.29607845329083e-06
"478",38,"1970-01-01",2.20011084045377e-07,4.26805662170993e-05,-2.54213580642839e-06
"479",39,"1970-01-01",1.63703466611951e-07,3.59036228440591e-05,-1.960824260024e-06
"480",40,"1970-01-01",1.2180993477169e-07,3.02073406473112e-05,-1.51259941899172e-06
"481",41,"1970-01-01",9.0635551389998e-08,2.54184867158756e-05,-1.16700645882965e-06
"482",42,"1970-01-01",6.7438707914882e-08,2.13917031573576e-05,-9.00534247824099e-07
"483",43,"1970-01-01",5.01793773276549e-08,1.80053025165368e-05,-6.95732638266301e-07
"484",44,"1970-01-01",3.73373227949634e-08,1.51570917574349e-05,-5.37572370113617e-07
"485",1,"1970-02-01",0,0,0
"486",2,"1970-02-01",-0.00532149664420096,0.0221326226369209,-0.0351399676702511
"487",3,"1970-02-01",0.0267179123019009,0.0578503292583255,0.0002251458570722
"488",4,"1970-02-01",0.00607715647383854,0.0218958710802972,-0.00979469726762767
"489",5,"1970-02-01",0.00705814062616865,0.0227879461649538,-0.00422818440222696
"490",6,"1970-02-01",0.0051467439728867,0.0165200047582166,-0.00547238837628592
"491",7,"1970-02-01",0.00507165997935941,0.0167134578473316,-0.00210073413853527
"492",8,"1970-02-01",0.0032069677543872,0.0111364656982315,-0.00201717304598333
"493",9,"1970-02-01",0.00241908771210117,0.00824284404112792,-0.00156609698914908
"494",10,"1970-02-01",0.00181824094010382,0.00686718934670967,-0.00148411724800445
"495",11,"1970-02-01",0.00136479040493038,0.00556342826142793,-0.000967191320032936
"496",12,"1970-02-01",0.000973918453801105,0.00425959506657756,-0.000869979144271799
"497",13,"1970-02-01",0.000707112653729826,0.00317810210820645,-0.000678366527000724
"498",14,"1970-02-01",0.000515497550230113,0.00253498496674724,-0.0005314988958996
"499",15,"1970-02-01",0.000373235746232135,0.00194586912979575,-0.00043956982779966
"500",16,"1970-02-01",0.000268199092967731,0.00149079222671443,-0.000339895917918511
"501",17,"1970-02-01",0.000192988591575997,0.00114181617033944,-0.000260861403532894
"502",18,"1970-02-01",0.000138899987221692,0.000873677604555923,-0.00019564748018281
"503",19,"1970-02-01",9.97278357366834e-05,0.000668311192629966,-0.000147756362320775
"504",20,"1970-02-01",7.14796669014341e-05,0.000510990239544719,-0.000113538817895384
"505",21,"1970-02-01",5.12214867582611e-05,0.000390624715056662,-8.77361827465834e-05
"506",22,"1970-02-01",3.66905546628596e-05,0.000298541662966587,-6.79630237065667e-05
"507",23,"1970-02-01",2.62600127770162e-05,0.000228137362255339,-5.24836503442669e-05
"508",24,"1970-02-01",1.87839839227263e-05,0.000176722986204811,-4.04148622967129e-05
"509",25,"1970-02-01",1.34327866838453e-05,0.000137300213398117,-3.11053851029834e-05
"510",26,"1970-02-01",9.60338910417071e-06,0.000106704352670296,-2.40500372635001e-05
"511",27,"1970-02-01",6.86345968401951e-06,8.29605673437183e-05,-1.85584444889527e-05
"512",28,"1970-02-01",4.90409717132698e-06,6.45244595056966e-05,-1.42997962092174e-05
"513",29,"1970-02-01",3.50353071170165e-06,5.02032030391599e-05,-1.10026092843641e-05
"514",30,"1970-02-01",2.5025844374185e-06,3.91161414173022e-05,-8.45645828929082e-06
"515",31,"1970-02-01",1.78735679298949e-06,3.05190920428654e-05,-6.4931296187142e-06
"516",32,"1970-02-01",1.27640005584874e-06,2.38929637288497e-05,-4.98193671874812e-06
"517",33,"1970-02-01",9.11435772102059e-07,1.89764894553682e-05,-3.82020384199371e-06
"518",34,"1970-02-01",6.50778989817069e-07,1.50716990377069e-05,-2.93557993993648e-06
"519",35,"1970-02-01",4.64636474280236e-07,1.19704041950959e-05,-2.2585319635294e-06
"520",36,"1970-02-01",3.31719300258089e-07,9.50723792361781e-06,-1.73781882667281e-06
"521",37,"1970-02-01",2.36815449949336e-07,7.550915519824e-06,-1.33749757305285e-06
"522",38,"1970-02-01",1.69057267967828e-07,5.99715408628854e-06,-1.05238984274226e-06
"523",39,"1970-02-01",1.20682573784272e-07,4.76311272026178e-06,-8.30963984368658e-07
"524",40,"1970-02-01",8.61478653063189e-08,3.78300097493072e-06,-6.3282031321607e-07
"525",41,"1970-02-01",6.14944013078115e-08,3.00456949614472e-06,-4.79068287294979e-07
"526",42,"1970-02-01",4.38954129753593e-08,2.3863180493442e-06,-3.6245510469315e-07
"527",43,"1970-02-01",3.13325989747908e-08,1.89528529326325e-06,-2.73976795573168e-07
"528",44,"1970-02-01",2.23649790889894e-08,1.50529313216067e-06,-2.06983870523816e-07
"529",1,"1970-03-01",0,0,0
"530",2,"1970-03-01",0.00113084348883561,0.0288813550752143,-0.0276337772674976
"531",3,"1970-03-01",0.0339714705205654,0.0541070963324405,0.00628580526838786
"532",4,"1970-03-01",0.0114797418773803,0.0293297869223521,-0.0107362569491815
"533",5,"1970-03-01",0.0116633430411434,0.0280014815144804,-0.00747534231387969
"534",6,"1970-03-01",0.00920574262236232,0.0211433992890951,-0.00565387357955903
"535",7,"1970-03-01",0.00810229686803272,0.018678440752436,-0.00332572765395252
"536",8,"1970-03-01",0.00570697954755204,0.0143433719403052,-0.00405531892595013
"537",9,"1970-03-01",0.00437117210259523,0.0115879509428835,-0.003644403350016
"538",10,"1970-03-01",0.00332939885206056,0.00932237438592758,-0.00239121875185142
"539",11,"1970-03-01",0.002505037123314,0.00750621100267171,-0.00190472839477049
"540",12,"1970-03-01",0.00184802621463944,0.0059318622916498,-0.00157103151200152
"541",13,"1970-03-01",0.00136695590138797,0.00475307853168016,-0.00118248973358486
"542",14,"1970-03-01",0.0010095140104572,0.00390452315515229,-0.000870578833614404
"543",15,"1970-03-01",0.000741262867464528,0.00299501508577509,-0.000641518244876055
"544",16,"1970-03-01",0.000542196090874045,0.0023476441226399,-0.000469931568617476
