"","N","variable","value"
"636",20,"1970-05-01",0.00569562258341996
"637",21,"1970-05-01",0.00803404992519681
"638",22,"1970-05-01",0.0219303202306577
"639",23,"1970-05-01",0.0301797815394403
"640",24,"1970-05-01",0.0171423736002201
"641",25,"1970-05-01",-0.000363932182295335
"642",26,"1970-05-01",0.00349078694606406
"643",27,"1970-05-01",0.00511331458230586
"644",28,"1970-05-01",0.00869302388567183
"645",29,"1970-05-01",0.0153881062590393
"646",30,"1970-05-01",0.0118416366422156
"647",31,"1970-05-01",0.00647624695563172
"648",32,"1970-05-01",0.0100991726801057
"649",33,"1970-05-01",0.0109784491567143
"650",34,"1970-05-01",0.00776668478760179
"651",35,"1970-05-01",0.00560917688664517
"652",36,"1970-05-01",-0.000595321579640925
"653",37,"1970-05-01",0.000174184333786329
"654",38,"1970-05-01",0.00680405386941426
"655",39,"1970-05-01",0.00992528487416893
"656",40,"1970-05-01",0.00886884441283175
"657",41,"1970-05-01",0.00659158889074291
"658",42,"1970-05-01",0.00134316759259694
"659",43,"1970-05-01",0.00149987727923405
"660",44,"1970-05-01",0.00336179170049431
"661",1,"1970-06-01",0
"662",2,"1970-06-01",0.0131421510032796
"663",3,"1970-06-01",0.0597529484864102
"664",4,"1970-06-01",0.00186596084347414
"665",5,"1970-06-01",0.00998556560910035
"666",6,"1970-06-01",0.0180619042662162
"667",7,"1970-06-01",0.0144231465741958
"668",8,"1970-06-01",0.0102114149130551
"669",9,"1970-06-01",-0.00142678693379932
"670",10,"1970-06-01",-0.0267066363289445
"671",11,"1970-06-01",0.0176896971969848
"672",12,"1970-06-01",0.0350677213295413
"673",13,"1970-06-01",0.0314096389178303
"674",14,"1970-06-01",0.024139940600617
"675",15,"1970-06-01",0.0109957753593194
"676",16,"1970-06-01",-0.0030329348586636
"677",17,"1970-06-01",0.0154022531703887
"678",18,"1970-06-01",0.0201476160023633
"679",19,"1970-06-01",0.0134209413502988
"680",20,"1970-06-01",0.00637132302798829
"681",21,"1970-06-01",0.00693317580153438
"682",22,"1970-06-01",0.0191755556858666
"683",23,"1970-06-01",0.0275203798110285
"684",24,"1970-06-01",0.017994008401624
"685",25,"1970-06-01",1.88962497757205e-06
"686",26,"1970-06-01",0.00190593938405089
"687",27,"1970-06-01",0.00180254598830969
"688",28,"1970-06-01",0.00580258352646204
"689",29,"1970-06-01",0.0138409266074884
"690",30,"1970-06-01",0.0130203488517624
"691",31,"1970-06-01",0.00769086980386525
"692",32,"1970-06-01",0.00990051313780952
"693",33,"1970-06-01",0.00916905398987686
"694",34,"1970-06-01",0.00648600559648292
"695",35,"1970-06-01",0.00544166049316064
"696",36,"1970-06-01",8.45097981989491e-05
"697",37,"1970-06-01",-0.000433117809826414
"698",38,"1970-06-01",0.0053468940325745
"699",39,"1970-06-01",0.00949723263732877
"700",40,"1970-06-01",0.0101195394517129
"701",41,"1970-06-01",0.00844468066334109
"702",42,"1970-06-01",0.0027679128007356
"703",43,"1970-06-01",0.000998178316567069
"704",44,"1970-06-01",0.00212282558112391
"705",1,"1970-07-01",0
"706",2,"1970-07-01",0.0122509463689143
"707",3,"1970-07-01",0.0567513703624729
"708",4,"1970-07-01",0.000613612084839425
"709",5,"1970-07-01",0.0093450293155275
"710",6,"1970-07-01",0.0197284705203483
"711",7,"1970-07-01",0.0176622780797774
"712",8,"1970-07-01",0.0102539897691683
"713",9,"1970-07-01",-0.00194920695375262
"714",10,"1970-07-01",-0.0255171232499907
"715",11,"1970-07-01",0.0188649308724585
"716",12,"1970-07-01",0.0347628156034743
"717",13,"1970-07-01",0.0309018990563024
"718",14,"1970-07-01",0.0234634731208589
"719",15,"1970-07-01",0.0103355828858004
"720",16,"1970-07-01",0.00104523248129675
"721",17,"1970-07-01",0.0189091733158303
"722",18,"1970-07-01",0.0191199242306903
"723",19,"1970-07-01",0.0128012728372322
"724",20,"1970-07-01",0.00765291918274896
"725",21,"1970-07-01",0.00691424492148509
"726",22,"1970-07-01",0.0203704866800907
"727",23,"1970-07-01",0.0267344405825634
"728",24,"1970-07-01",0.0171451856379527
"729",25,"1970-07-01",0.00189654823006675
"730",26,"1970-07-01",0.00589431781647923
"731",27,"1970-07-01",0.00286631713433222
"732",28,"1970-07-01",0.00656060957023275
"733",29,"1970-07-01",0.0115066886938818
"734",30,"1970-07-01",0.011904955010368
"735",31,"1970-07-01",0.00757442486932145
"736",32,"1970-07-01",0.0109496589803154
"737",33,"1970-07-01",0.00996288147831821
"738",34,"1970-07-01",0.00848417767805616
"739",35,"1970-07-01",0.00634878112699091
"740",36,"1970-07-01",0.00116711396022928
"741",37,"1970-07-01",0.000172483466760023
"742",38,"1970-07-01",0.00526888918929006
"743",39,"1970-07-01",0.0083548637312221
"744",40,"1970-07-01",0.00951675321294743
"745",41,"1970-07-01",0.00809182544986606
"746",42,"1970-07-01",0.00368005591274145
"747",43,"1970-07-01",0.00277944686206025
"748",44,"1970-07-01",0.00364612837849051
"749",1,"1970-08-01",0
"750",2,"1970-08-01",0.00977499299181224
"751",3,"1970-08-01",0.0561621942969945
"752",4,"1970-08-01",-0.00359560795130041
"753",5,"1970-08-01",0.00817805482336308
"754",6,"1970-08-01",0.0233802730437154
"755",7,"1970-08-01",0.0193698005434882
"756",8,"1970-08-01",0.0108109080089864
"757",9,"1970-08-01",0.000773400322901054
"758",10,"1970-08-01",-0.0262008094168314
"759",11,"1970-08-01",0.0178371996550186
"760",12,"1970-08-01",0.0363638516901754
"761",13,"1970-08-01",0.0334204097507674
"762",14,"1970-08-01",0.0243728538099813
"763",15,"1970-08-01",0.00998213545003129
"764",16,"1970-08-01",0.00271029257284003
"765",17,"1970-08-01",0.0245439222491655
"766",18,"1970-08-01",0.0231309478253037
"767",19,"1970-08-01",0.0122116113194548
"768",20,"1970-08-01",0.00464650445670659
"769",21,"1970-08-01",0.00679141844492575
"770",22,"1970-08-01",0.0214105233923121
"771",23,"1970-08-01",0.0266774758221212
"772",24,"1970-08-01",0.0184196611595953
"773",25,"1970-08-01",0.00251941542057351
"774",26,"1970-08-01",0.00613641523114919
"775",27,"1970-08-01",0.00506571155606746
"776",28,"1970-08-01",0.00800259822719163
"777",29,"1970-08-01",0.011564959943633
"778",30,"1970-08-01",0.0108345242063166
"779",31,"1970-08-01",0.00648748795412023
"780",32,"1970-08-01",0.0116577832514651
"781",33,"1970-08-01",0.0119658589739534
"782",34,"1970-08-01",0.010624337277857
"783",35,"1970-08-01",0.00825128921323508
"784",36,"1970-08-01",0.00166366390128383
"785",37,"1970-08-01",-0.000199886265778073
"786",38,"1970-08-01",0.00482654990333834
"787",39,"1970-08-01",0.00804896731018961
"788",40,"1970-08-01",0.00917024623656508
"789",41,"1970-08-01",0.00717374304483518
"790",42,"1970-08-01",0.00318225394268672
"791",43,"1970-08-01",0.00374897922434242
"792",44,"1970-08-01",0.00522085330681566
"793",1,"1970-09-01",0
"794",2,"1970-09-01",0.00761249437787184
"795",3,"1970-09-01",0.0631140876551248
"796",4,"1970-09-01",-0.00470464877515572
"797",5,"1970-09-01",0.0130727906070113
"798",6,"1970-09-01",0.018469881256812
"799",7,"1970-09-01",0.0134741607491441
"800",8,"1970-09-01",0.0139025602373562
"801",9,"1970-09-01",0.00427520536895294
"802",10,"1970-09-01",-0.0249746901020222
"803",11,"1970-09-01",0.013472637983724
"804",12,"1970-09-01",0.0366736821069802
"805",13,"1970-09-01",0.0375573225144552
"806",14,"1970-09-01",0.0286501893456235
"807",15,"1970-09-01",0.011589420489767
"808",16,"1970-09-01",0.00214415673401918
"809",17,"1970-09-01",0.0201245798333155
"810",18,"1970-09-01",0.0223552881264205
"811",19,"1970-09-01",0.0152715210867324
"812",20,"1970-09-01",0.00944564024281126
"813",21,"1970-09-01",0.00746060284633015
"814",22,"1970-09-01",0.0176591642404845
"815",23,"1970-09-01",0.0265040698562812
"816",24,"1970-09-01",0.01969591816104
"817",25,"1970-09-01",0.00347057646003881
"818",26,"1970-09-01",0.00519686250629978
"819",27,"1970-09-01",0.00285829353152115
"820",28,"1970-09-01",0.00692661529674644
"821",29,"1970-09-01",0.012533362990406
"822",30,"1970-09-01",0.0119455179506915
"823",31,"1970-09-01",0.00778745592356892
"824",32,"1970-09-01",0.0104254733633966
"825",33,"1970-09-01",0.00989958917396659
"826",34,"1970-09-01",0.00928876705295253
"827",35,"1970-09-01",0.00729578386635274
"828",36,"1970-09-01",0.0015479289022084
"829",37,"1970-09-01",-0.00050476956217888
"830",38,"1970-09-01",0.00311290356867175
"831",39,"1970-09-01",0.00584134510600057
"832",40,"1970-09-01",0.00787712263604178
"833",41,"1970-09-01",0.00670102413279933
"834",42,"1970-09-01",0.00229515500021359
"835",43,"1970-09-01",0.00121802621691804
"836",44,"1970-09-01",0.00217004363966904
"837",1,"1970-10-01",0
"838",2,"1970-10-01",0.00811656313885903
"839",3,"1970-10-01",0.06311161815625
"840",4,"1970-10-01",-0.00584091623659016
"841",5,"1970-10-01",0.0128903313901214
"842",6,"1970-10-01",0.0157938957112428
"843",7,"1970-10-01",0.0129376611328753
"844",8,"1970-10-01",0.016434882094089
"845",9,"1970-10-01",0.00625961096157968
"846",10,"1970-10-01",-0.0228226784990449
"847",11,"1970-10-01",0.015655394052883
"848",12,"1970-10-01",0.0361622554998047
"849",13,"1970-10-01",0.0365205433096332
"850",14,"1970-10-01",0.0282300908642869
"851",15,"1970-10-01",0.0089467760897376
"852",16,"1970-10-01",0.0004044284236884
"853",17,"1970-10-01",0.0205985092388218
"854",18,"1970-10-01",0.0237308964913888
"855",19,"1970-10-01",0.0192382895947323
"856",20,"1970-10-01",0.0119162249318598
"857",21,"1970-10-01",0.00608585584670591
"858",22,"1970-10-01",0.0173797295069259
"859",23,"1970-10-01",0.0266912832021445
"860",24,"1970-10-01",0.0175695935950345
"861",25,"1970-10-01",0.000785757849579041
"862",26,"1970-10-01",0.00364868676856814
"863",27,"1970-10-01",0.00363699308134134
"864",28,"1970-10-01",0.00946236930376987
"865",29,"1970-10-01",0.0136653574146594
"866",30,"1970-10-01",0.0120144069141839
"867",31,"1970-10-01",0.00732416345773171
"868",32,"1970-10-01",0.00844519012069251
"869",33,"1970-10-01",0.00742187123169748
"870",34,"1970-10-01",0.00749719524515406
"871",35,"1970-10-01",0.00671460923724623
"872",36,"1970-10-01",0.00234427362584316
"873",37,"1970-10-01",0.00125233678788054
"874",38,"1970-10-01",0.00478383500921907
"875",39,"1970-10-01",0.00712871185341155
"876",40,"1970-10-01",0.00844353403054888
"877",41,"1970-10-01",0.00579745650334743
"878",42,"1970-10-01",0.000388257879353759
"879",43,"1970-10-01",-0.000614848149585515
"880",44,"1970-10-01",0.00139297232027906
"881",1,"1970-11-01",0
"882",2,"1970-11-01",0.00706819625271111
"883",3,"1970-11-01",0.0633234427800193
"884",4,"1970-11-01",-0.00732090576033306
"885",5,"1970-11-01",0.0155999628517438
"886",6,"1970-11-01",0.0141672695567803
"887",7,"1970-11-01",0.0107452957031622
"888",8,"1970-11-01",0.0132754555265974
"889",9,"1970-11-01",0.00184454451645205
"890",10,"1970-11-01",-0.0205630582596804
"891",11,"1970-11-01",0.0186291894309879
"892",12,"1970-11-01",0.0361895861494403
"893",13,"1970-11-01",0.0356852178178932
"894",14,"1970-11-01",0.0292759515450468
"895",15,"1970-11-01",0.0113203305117358
"896",16,"1970-11-01",0.00373466808140496
"897",17,"1970-11-01",0.0215920347746266
"898",18,"1970-11-01",0.0218706176754714
"899",19,"1970-11-01",0.016962115477291
"900",20,"1970-11-01",0.0118641748301603
"901",21,"1970-11-01",0.00814143713368294
"902",22,"1970-11-01",0.0204232256111463
"903",23,"1970-11-01",0.0262736025849201
"904",24,"1970-11-01",0.0153369441317174
"905",25,"1970-11-01",0.000111855945063605
"906",26,"1970-11-01",0.00530617615807505
"907",27,"1970-11-01",0.00440528794604781
"908",28,"1970-11-01",0.00921395651786687
"909",29,"1970-11-01",0.0128600860523452
"910",30,"1970-11-01",0.012468305971503
"911",31,"1970-11-01",0.00903548944006787
"912",32,"1970-11-01",0.00996829868087482
"913",33,"1970-11-01",0.00824013937577509
"914",34,"1970-11-01",0.007020517077201
"915",35,"1970-11-01",0.00532221565105339
"916",36,"1970-11-01",0.00147183506165941
"917",37,"1970-11-01",0.00143978349510657
"918",38,"1970-11-01",0.00538625259281818
"919",39,"1970-11-01",0.00691319254763695
"920",40,"1970-11-01",0.00718493515200397
"921",41,"1970-11-01",0.00464069311879572
"922",42,"1970-11-01",-2.59005136968114e-05
"923",43,"1970-11-01",-0.00104475698812166
"924",44,"1970-11-01",0.000216517463555877
"925",1,"1970-12-01",0
"926",2,"1970-12-01",0.00823452201383438
"927",3,"1970-12-01",0.0630530739416008
"928",4,"1970-12-01",-0.00713702200781911
"929",5,"1970-12-01",0.0153111340392903
"930",6,"1970-12-01",0.0161113275587833
"931",7,"1970-12-01",0.0108220478479454
"932",8,"1970-12-01",0.0136634270189368
"933",9,"1970-12-01",0.000828886324659478
"934",10,"1970-12-01",-0.0228195332799691
"935",11,"1970-12-01",0.020948568645146
"936",12,"1970-12-01",0.0380474353861642
"937",13,"1970-12-01",0.0347340679153134
"938",14,"1970-12-01",0.0286254254327392
"939",15,"1970-12-01",0.0108850605410359
"940",16,"1970-12-01",0.0039118271133532
"941",17,"1970-12-01",0.023191601506153
"942",18,"1970-12-01",0.0212956141409811
"943",19,"1970-12-01",0.0162578533894864
"944",20,"1970-12-01",0.0112961426068666
"945",21,"1970-12-01",0.00688939190091479
"946",22,"1970-12-01",0.0207470438930358
"947",23,"1970-12-01",0.0273581746345926
"948",24,"1970-12-01",0.0145239114791994
"949",25,"1970-12-01",-0.00095640541153975
"950",26,"1970-12-01",0.00545358224481903
"951",27,"1970-12-01",0.00562772629441621
"952",28,"1970-12-01",0.0101000799145834
"953",29,"1970-12-01",0.012712210124553
"954",30,"1970-12-01",0.0118915474636415
"955",31,"1970-12-01",0.00946381694955455
"956",32,"1970-12-01",0.0106829515081276
"957",33,"1970-12-01",0.00835256412082883
"958",34,"1970-12-01",0.00703994812217481
"959",35,"1970-12-01",0.00509872091638548
"960",36,"1970-12-01",0.000979091831049806
"961",37,"1970-12-01",0.00146971227054762
"962",38,"1970-12-01",0.00560550836408641
"963",39,"1970-12-01",0.00677542152769851
"964",40,"1970-12-01",0.00686172447726958
"965",41,"1970-12-01",0.00404139354669222
"966",42,"1970-12-01",-0.000400533898076053
"967",43,"1970-12-01",-0.000757496358641867
"968",44,"1970-12-01",0.000308280789629045
"969",1,"1971-01-01",0
"970",2,"1971-01-01",0.00905977217287043
"971",3,"1971-01-01",0.0637594293387412
"972",4,"1971-01-01",-0.00495925450792643
"973",5,"1971-01-01",0.014673214351112
"974",6,"1971-01-01",0.0185283535229543
"975",7,"1971-01-01",0.0141355226236748
"976",8,"1971-01-01",0.0180487003304529
"977",9,"1971-01-01",0.0109734984025825
"978",10,"1971-01-01",-0.0196046293511978
"979",11,"1971-01-01",0.017378608152875
"980",12,"1971-01-01",0.0338425705301133
"981",13,"1971-01-01",0.0314586486279625
"982",14,"1971-01-01",0.0250776922646465
"983",15,"1971-01-01",0.0163301783373045
"984",16,"1971-01-01",0.00390804513984935
"985",17,"1971-01-01",0.0184991435706454
"986",18,"1971-01-01",0.0193581513178479
"987",19,"1971-01-01",0.0172715487789572
"988",20,"1971-01-01",0.0147112823935231
"989",21,"1971-01-01",0.00803463843528683
"990",22,"1971-01-01",0.0109277075154308
"991",23,"1971-01-01",0.0236458561975885
"992",24,"1971-01-01",0.017614286214485
"993",25,"1971-01-01",0.00498963597810625
"994",26,"1971-01-01",0.00740541740554592
"995",27,"1971-01-01",0.00617375078114212
"996",28,"1971-01-01",0.00909674986914217
"997",29,"1971-01-01",0.0138714535227113
"998",30,"1971-01-01",0.012058953008723
"999",31,"1971-01-01",0.00809276888963786
"1000",32,"1971-01-01",0.00767256943028505
"1001",33,"1971-01-01",0.00486043126261321
"1002",34,"1971-01-01",0.00489261163412595
"1003",35,"1971-01-01",0.00632583656915288
"1004",36,"1971-01-01",0.00354741130737099
"1005",37,"1971-01-01",0.00174986457779009
"1006",38,"1971-01-01",0.0044679955156638
"1007",39,"1971-01-01",0.00545076446509221
"1008",40,"1971-01-01",0.00563048471299802
"1009",41,"1971-01-01",0.00456058532774186
"1010",42,"1971-01-01",0.000979984772357945
"1011",43,"1971-01-01",-0.000489655877567674
"1012",44,"1971-01-01",0.00101989760347635
"1013",1,"1971-02-01",0
"1014",2,"1971-02-01",0.00741075122999098
"1015",3,"1971-02-01",0.0628564643938175
"1016",4,"1971-02-01",-0.00611095378899577
"1017",5,"1971-02-01",0.0151832310211154
"1018",6,"1971-02-01",0.0178949783334551
"1019",7,"1971-02-01",0.0140086320388222
"1020",8,"1971-02-01",0.0174955637359651
"1021",9,"1971-02-01",0.0114344188770093
"1022",10,"1971-02-01",-0.0168397999019615
"1023",11,"1971-02-01",0.01857094811688
"1024",12,"1971-02-01",0.0316890358262015
"1025",13,"1971-02-01",0.0274743474635552
"1026",14,"1971-02-01",0.0221734471546652
"1027",15,"1971-02-01",0.0157851039019118
"1028",16,"1971-02-01",0.0049356728321112
"1029",17,"1971-02-01",0.0175227652452919
"1030",18,"1971-02-01",0.0152328846739826
"1031",19,"1971-02-01",0.0131994439224761
"1032",20,"1971-02-01",0.0146420901681674
"1033",21,"1971-02-01",0.00977417098390371
"1034",22,"1971-02-01",0.011726835938087
"1035",23,"1971-02-01",0.0217137017218801
"1036",24,"1971-02-01",0.0149487329927182
"1037",25,"1971-02-01",0.0045033898905796
"1038",26,"1971-02-01",0.00898640947642279
"1039",27,"1971-02-01",0.00574083590801568
"1040",28,"1971-02-01",0.00786401710373297
"1041",29,"1971-02-01",0.012159762453318
"1042",30,"1971-02-01",0.0105717259168134
"1043",31,"1971-02-01",0.00765356907581402
"1044",32,"1971-02-01",0.00682731750681558
"1045",33,"1971-02-01",0.00346574867562126
"1046",34,"1971-02-01",0.00344448615503572
"1047",35,"1971-02-01",0.00484056796240791
"1048",36,"1971-02-01",0.00283985151932862
"1049",37,"1971-02-01",0.00221131858593444
"1050",38,"1971-02-01",0.00458730484858861
"1051",39,"1971-02-01",0.00575608258319011
"1052",40,"1971-02-01",0.0053914429322778
"1053",41,"1971-02-01",0.00384969508256137
"1054",42,"1971-02-01",0.000889037071231191
"1055",43,"1971-02-01",0.000132365876661127
"1056",44,"1971-02-01",0.000538813414772868
"1057",1,"1971-03-01",0
"1058",2,"1971-03-01",0.00729373902036398
"1059",3,"1971-03-01",0.0589928981938314
"1060",4,"1971-03-01",-0.00681201549915254
"1061",5,"1971-03-01",0.0134515287477344
"1062",6,"1971-03-01",0.0176368247998091
"1063",7,"1971-03-01",0.0131887458366959
"1064",8,"1971-03-01",0.0173196862506954
"1065",9,"1971-03-01",0.012790250608523
"1066",10,"1971-03-01",-0.0127830626737264
"1067",11,"1971-03-01",0.0260806599229925
"1068",12,"1971-03-01",0.0342671402530274
"1069",13,"1971-03-01",0.0271439610651347
"1070",14,"1971-03-01",0.019019659254147
"1071",15,"1971-03-01",0.011290024407564
"1072",16,"1971-03-01",0.00168343520262398
"1073",17,"1971-03-01",0.0165129378910326
"1074",18,"1971-03-01",0.0127567811333986
"1075",19,"1971-03-01",0.0107885970469652
"1076",20,"1971-03-01",0.0130960349834433
"1077",21,"1971-03-01",0.0109599759593053
"1078",22,"1971-03-01",0.0157176265128626
"1079",23,"1971-03-01",0.0253780058705278
"1080",24,"1971-03-01",0.0147443888555254
"1081",25,"1971-03-01",0.00442078969448231
"1082",26,"1971-03-01",0.00936681534192715
"1083",27,"1971-03-01",0.00500007610623842
"1084",28,"1971-03-01",0.00674122143993121
"1085",29,"1971-03-01",0.0106478696218644
"1086",30,"1971-03-01",0.00860890795944456
"1087",31,"1971-03-01",0.00646650490210144
"1088",32,"1971-03-01",0.00629407508628674
"1089",33,"1971-03-01",0.003928608390594
"1090",34,"1971-03-01",0.00528784447742436
"1091",35,"1971-03-01",0.00656501806154355
"1092",36,"1971-03-01",0.00400127333451684
"1093",37,"1971-03-01",0.00355413921489584
"1094",38,"1971-03-01",0.00584739952429979
"1095",39,"1971-03-01",0.00636681319794966
"1096",40,"1971-03-01",0.0049383281617597
"1097",41,"1971-03-01",0.00239808486782653
